policy_id,customer_name,gender,age,marital_status,state,city,pincode,aadhaar_masked,occupation_type,annual_income_inr,bmi,tobacco_usage,alcohol_units_per_week,physical_activity_level,diet_type,has_diabetes,has_hypertension,family_history_cardiac,stress_level_score,policy_type,sum_insured,policy_start_date,claim_date,hospital_name,hospital_tier,room_category,icu_days,length_of_stay,cashless_claim,agent_channel,hospital_bill_amount,pre_hospitalization_expense,post_hospitalization_expense,non_payable_items,deductible_amount,co_pay_amount,total_claim_amount
IND102002,Vaishnavi Oak,F,21,Widowed,Tamil Nadu,Coimbatore,231366,XXXX-XXXX-7601,Student,3.7 LPA,23.03395591617926,none,1,moderate,non-veg,1.0,1.0,0,8.666419810107161,family_floater,500000,2018-07-28,2023-01-03,Shah Ltd Hospital,private_small,semi-private,1,5,yes,online,"120,197",12995.643249991936,10924.591283484897,9183.183697239929,1975.9739657925488,13293.239437366406,"₹119,665"
IND101283,Arjun Lanka,male,37,married,Uttar Pradesh,Lucknow,308205,XXXX-XXXX-3295,Unemployed,6.4 LPA,27.896358702219846,none,2,moderate,veg,1.0,0.0,0,7.051473683881557,individual,5000000,2019-03-25,2020-11-15,"Saxena, Handa and Sidhu Hospital",private_corporate,semi-private,0,3,yes,agent,85166.71,6081.355063441142,4405.743283602514,4520.003388307037,4057.162722761695,9984.014086931777,77092.63
IND106278,Banjeet Hans,M,25,married,Karnataka,Mysuru,757311,XXXX-XXXX-5785,Student,560961.93,34.997935086584945,smoking,4,low,vegan,0.0,0.0,0,4.6389155521503005,individual,2000000,2018-12-20,2019-08-29,Kannan PLC Hospital,private_small,deluxe,2,3,yes,aggregator,138547.15,18974.882687784473,10141.433294625822,7507.220150819588,4114.9484581142315,13182.009172176326,142859.29
IND100845,Ijaya Balan,male,21,Single,Maharashtra,Mumbai,963359,XXXX-XXXX-8209,Self-employed,433707.64,21.40900173679707,both,2,low,non-veg,0.0,0.0,0,1.0,family_floater,1000000,2021-04-10,2025-05-20,"Dutta, Soman and Sha Hospital",private_small,general,0,2,yes,agent,46697.84,6112.6919362951585,5547.5901275241795,2228.5030598894846,1293.6020899737107,7850.361327092517,46985.66
IND105488,Udarsh Dass,Female,24,Divorced,Delhi,New Delhi,197524,186221450752,Unemployed,10.1 LPA,28.319975656035258,none,1,low,eggetarian,0.0,0.0,1,6.031988649554431,individual,5000000,2023-05-24,2026-07-18,"Varughese, Luthra and Cheema Hospital",govt,private,0,1,no,agent,"17,175",2240.5921805728417,1085.9146581034615,691.7222450639717,441.5349820063634,2673.6933897454264,16694.72
IND104813,Damini Kalla,Male,39,married,West Bengal,Kolkata,471904,XXXX-XXXX-7222,Student,661071.84,28.585091282320963,none,1,moderate,eggetarian,0.0,1.0,1,6.753431070074936,family_floater,2000000,2020-10-27,2022-09-30,"Deep, Edwin and Grewal Hospital",private_small,semi-private,1,1,no,aggregator,71120.25,6176.385023007671,5791.169238657842,3449.5804586185654,2583.313058430405,6326.959252209484,70727.95
IND103775,Prisha Loke,M,42,Divorced,Delhi,New Delhi,939444,XXXX-XXXX-1741,Self-employed,687867.71,24.58384085361454,none,3,moderate,eggetarian,0.0,0.0,1,3.1143115212043284,family_floater,1000000,2020-06-04,2021-08-09,Lalla and Sons Hospital,private_small,deluxe,1,2,yes,bancassurance,60734.93,4922.205877411116,4670.469883554412,4026.1758555363504,2730.5461167020135,3458.69337521162,196518.93
IND100987,Neha Chand,female,46,Married,Delhi,New Delhi,609678,153782252848,Retired,397712.67,21.596964372294167,both,1,low,eggetarian,1.0,0.0,1,4.319810215311938,individual,2000000,2023-09-22,2025-05-12,Sekhon-Shenoy Hospital,govt,semi-private,0,5,no,online,"₹104,216",15594.631660234683,10396.707634656379,7138.961145735263,4380.042634638555,15020.524707245107,103667.7
IND104239,Chandani Manne,Male,39,Divorced,Karnataka,Mysuru,459385,XXXX-XXXX-6572,Self-employed,1816540.77,29.65111229324343,smoking,1,moderate,eggetarian,0.0,0.0,1,,individual,1000000,2019-01-25,2020-02-13,Vohra Group Hospital,private_small,general,0,1,no,bancassurance,81102.45,9831.259252198131,6070.3375463801995,1904.8727884546008,3304.0914742143273,4142.662279251594,87652.42
IND105439,Tejas Sankaran,male,53,married,Uttar Pradesh,Kanpur,163838,XXXX-XXXX-1601,Business,4.6 LPA,18.59662304071496,smoking,2,moderate,non-veg,0.0,0.0,1,7.502781103818531,family_floater,300000,2020-10-18,2024-10-06,Patel LLC Hospital,private_corporate,semi-private,3,5,yes,agent,252929.33,37040.68620742495,19412.55321806481,8476.940479394676,12303.534882573473,14443.380065643029,274158.71
IND107547,Zaid Manne,Female,41,Divorced,West Bengal,Kolkata,687429,XXXX-XXXX-6420,Student,730647.2,22.622924477471088,none,4,low,vegan,0.0,1.0,1,5.2802417334355125,family_floater,500000,2019-07-22,2022-12-19,"Bahri, Toor and Parekh Hospital",govt,deluxe,0,3,no,bancassurance,44012.46,4284.492490894986,2374.452630793879,958.822586852692,509.85151216353603,8748.91132920368,40453.82
IND107258,Vyanjana Dalal,Male,36,Divorced,West Bengal,Kolkata,677833,XXXX-XXXX-2035,Unemployed,659511.08,23.456522666012514,smoking,3,high,veg,0.0,0.0,0,3.6431925462635237,family_floater,5000000,2021-01-26,2025-10-24,Saraf-Anne Hospital,private_small,deluxe,0,2,yes,agent,73533.03,9600.540748485426,5416.736468806645,5597.595778388294,2868.796002745161,12530.00095331016,67553.91
IND101344,Chandresh Dhaliwal,male,32,Divorced,Uttar Pradesh,Lucknow,534861,XXXX-XXXX-4242,Self-employed,2190400.75,23.65355173620148,none,2,low,non-veg,0.0,0.0,0,7.497238937233284,individual,500000,2021-11-04,2022-05-23,Kulkarni and Sons Hospital,private_small,semi-private,0,4,no,bancassurance,"₹52,301",4087.037667334331,2750.5818829001646,3431.5989689110584,2413.6981658871796,4465.606631053233,48827.74
IND103521,Lucky Hari,Male,50,Single,Karnataka,Bengaluru,285710,XXXX-XXXX-5471,Salaried,520196.94,24.823788815162814,none,4,low,non-veg,0.0,0.0,0,,senior_citizen,500000,2019-01-18,2022-09-13,"Garg, Johal and Zachariah Hospital",private_corporate,semi-private,0,3,yes,bancassurance,94522.87,11724.146846567428,10250.26501584944,6612.799544850549,2813.2828836547246,9267.731552423387,"₹97,803"
IND102665,Qadim Arora,female,43,married,West Bengal,Kolkata,255214,XXXX-XXXX-9588,Business,766723.17,25.936432261442533,chewing,0,low,veg,1.0,1.0,1,5.408443412298489,individual,1000000,2018-08-24,2023-04-07,Parmar-Natt Hospital,private_small,general,1,3,no,bancassurance,127468.97,6887.882985343494,11023.386632504478,4980.456652958818,1822.0855641781343,17743.809623848756,120833.89
IND101022,Anvi Lanka,male,54,Single,West Bengal,Kolkata,381850,XXXX-XXXX-7794,Student,752901.31,26.79496845627663,none,1,low,veg,0.0,0.0,0,8.263294856411543,individual,500000,2020-05-20,2022-11-03,Shankar-Muni Hospital,private_corporate,general,3,8,yes,bancassurance,226747.29,11622.764717762637,13188.97723453191,14910.31956004989,7215.624366893539,44849.77977121797,184583.31
IND105645,Vaishnavi Ganesan,F,57,Widowed,Tamil Nadu,Chennai,802264,XXXX-XXXX-5405,Retired,1169586.96,17.364712335801904,chewing,5,low,veg,0.0,0.0,1,3.0644253565436443,senior_citizen,2000000,2019-03-04,2022-08-25,"Bedi, Chacko and Pillay Hospital",govt,private,0,1,yes,aggregator,"15,506",1469.0437544656884,1407.2724625582664,709.1510124717706,295.5553348362229,1877.2897506727352,"₹15,500"
IND104567,Vritti Lata,M,18,Married,Karnataka,Bengaluru,999797,XXXX-XXXX-1371,Retired,1111004.52,27.079848548628473,none,0,low,veg,0.0,0.0,0,1.3031656335779367,family_floater,5000000,2023-04-24,2028-02-02,Gaba Ltd Hospital,private_corporate,deluxe,0,0,yes,aggregator,30942.93,4145.693840671511,3139.3857035099136,1890.780761830765,1425.3681125749267,3565.537248607746,31346.32
IND106244,Inaya Narayanan,Male,18,Divorced,Delhi,New Delhi,693378,XXXX-XXXX-6356,Salaried,478121.63,27.32517024520331,none,3,moderate,eggetarian,1.0,1.0,1,4.4741871636011235,individual,500000,2022-11-19,2026-10-20,"Warrior, Pradhan and Bawa Hospital",private_corporate,general,0,3,yes,bancassurance,112054.33,8797.215414670818,12071.966104214103,7229.155249569067,1946.6699807379962,18282.063381048498,105465.63
IND106963,Tanay Sathe,M,46,Divorced,West Bengal,Kolkata,662899,967273609534,Unemployed,1079695.68,19.000395787972057,smoking,5,low,eggetarian,0.0,0.0,0,2.487674771854849,individual,300000,2023-06-30,2027-10-12,Raghavan-Chakrabarti Hospital,private_corporate,deluxe,2,6,no,agent,195468.52,16750.544671426676,21917.518969687357,14700.50710468301,2424.8038004735213,24630.761031645347,192380.51
IND107803,Kala Sagar,Male,48,Divorced,West Bengal,Kolkata,390652,210125534441,Student,937547.6,32.04087701585004,none,2,low,veg,0.0,1.0,1,1.988441036481075,senior_citizen,1000000,2018-06-23,2023-01-08,"Devan, Kothari and Khosla Hospital",govt,deluxe,0,5,yes,aggregator,39650.56,2979.5454108142517,2000.743917339222,851.2972961986595,1915.5812278851201,6739.9493817799275,35124.02
IND106142,Jasmit Salvi,male,66,Widowed,Delhi,New Delhi,161779,XXXX-XXXX-5203,Student,695236.57,20.368110781525285,none,6,moderate,veg,0.0,0.0,0,,individual,500000,2022-04-18,2025-06-01,"Sachar, Iyer and Varghese Hospital",private_small,general,0,3,no,bancassurance,51564.59,2895.711912684257,5960.543243020885,3550.316288420439,1035.7573048983866,6639.846954001808,49194.92
IND107921,Sanaya Hora,M,42,married,Delhi,New Delhi,939940,XXXX-XXXX-1795,Salaried,182181.98,,none,4,low,veg,0.0,0.0,1,1.9675603965086657,family_floater,2000000,2018-03-13,2019-07-12,"Swaminathan, Char and Pau Hospital",govt,private,2,5,yes,agent,93555.61,6408.1674803242595,5227.702189913193,2522.1136693680196,4328.749970995055,10227.205380331165,88113.41
IND105407,Bina Karan,male,60,Divorced,Tamil Nadu,Coimbatore,850246,XXXX-XXXX-1737,Student,1594929.56,20.96107402497484,smoking,3,moderate,vegan,0.0,1.0,0,8.559681262170109,individual,300000,2021-08-26,2021-11-04,Patel and Sons Hospital,private_corporate,general,2,7,yes,online,296461.29,34804.90209156899,23685.794836704772,22858.257657279344,14793.127478123219,24971.97536598283,292328.63
IND104380,Jatin Sama,Male,44,married,Uttar Pradesh,Kanpur,879849,XXXX-XXXX-7284,Salaried,1897075.58,25.927819906202107,none,3,moderate,eggetarian,0.0,0.0,0,1.0,individual,1000000,2021-04-17,2023-08-20,Puri LLC Hospital,private_corporate,private,1,4,yes,agent,72782.86,8171.830383998351,3703.3253417849405,4250.993817867889,3280.2825029172413,10016.723311102662,67110.02
IND106048,Aarna Mahajan,male,50,Divorced,Maharashtra,Nagpur,335715,XXXX-XXXX-1057,Student,664521.98,,none,1,high,non-veg,0.0,0.0,0,4.009650077393583,individual,500000,2020-05-31,2025-05-25,Mitter-Das Hospital,private_corporate,deluxe,1,3,yes,online,75537.01,7674.475045613577,8835.738862888315,2636.5636583165115,1067.645730100624,12471.374028820019,75871.64
IND102104,Patrick Maharaj,male,46,Married,Uttar Pradesh,Noida,80528,421843665862,Student,410511.51,26.13978830557682,none,2,high,non-veg,,1.0,0,6.97496881074533,individual,5000000,2022-01-20,2027-01-31,Shroff Ltd Hospital,private_corporate,deluxe,2,4,yes,online,"₹187,539",13140.431013765607,20971.814834444824,11560.966670099531,4784.035182282031,13741.116473786398,191565.45
IND107408,Tanveer Deo,F,47,Married,Karnataka,Bengaluru,928686,XXXX-XXXX-6734,Student,429375.09,,smoking,4,low,eggetarian,0.0,1.0,0,5.859539729280087,individual,2000000,2023-10-15,2025-08-04,Chander Ltd Hospital,private_corporate,general,2,5,yes,online,196201.3,24497.07182987842,19805.509968195234,11937.035010789568,8447.40458277829,28359.90304159708,191759.54
IND101959,Triveni Sidhu,F,36,Divorced,Tamil Nadu,Coimbatore,969414,XXXX-XXXX-1849,Retired,1575706.78,,none,1,low,veg,0.0,0.0,1,2.3249832570996163,individual,2000000,2018-12-21,2023-09-15,Parekh LLC Hospital,private_small,private,2,4,no,bancassurance,103687.24,8060.6102441363255,6498.164864051884,6981.861774291699,1696.1926330061322,6466.294278933362,103101.67
IND105484,Gabriel Buch,Male,42,Widowed,Tamil Nadu,Chennai,324488,XXXX-XXXX-1212,Self-employed,581873.37,32.55428431504532,none,4,moderate,vegan,0.0,1.0,0,5.011913795616082,family_floater,500000,2021-09-26,2026-04-05,"Apte, Bhat and D’Alia Hospital",private_small,deluxe,0,6,yes,aggregator,140339.57,16027.347862403316,16534.087870956562,8641.400994950747,6367.872145151857,13845.299843779856,"₹144,046"
IND104237,Pallavi Swamy,M,39,Widowed,Tamil Nadu,Coimbatore,617453,XXXX-XXXX-1071,Business,1625753.85,26.065516291391486,none,2,moderate,veg,1.0,1.0,1,5.979923528056159,senior_citizen,500000,2019-05-19,2019-11-18,Agarwal-Prabhu Hospital,private_small,deluxe,1,6,yes,online,147538.54,16050.58597677575,11903.177364691246,8508.399723171146,4238.603661664759,12572.81560732182,150172.48
IND103578,Advay Shah,Female,40,Divorced,Karnataka,Bengaluru,623968,XXXX-XXXX-2470,Retired,9.6 LPA,26.889363097659174,none,3,high,non-veg,,0.0,0,6.699270993229878,family_floater,300000,2022-05-16,2024-11-21,"More, Kala and Barman Hospital",private_small,private,1,6,no,online,86105.73,7351.223532190069,9465.950898234993,6840.445108512669,2108.5221521392255,7408.027537306584,86565.91
IND104416,Falak Kala,male,23,Married,Tamil Nadu,Coimbatore,547164,199284869206,Salaried,606456.06,32.70732912620196,smoking,1,moderate,non-veg,1.0,0.0,0,5.725377194587208,individual,2000000,2022-01-02,2024-09-25,Mangat-Patel Hospital,private_corporate,deluxe,1,1,yes,agent,128718.54,12571.08102561022,9367.195670237019,4035.099739255759,2683.217236843404,14195.356184109214,129743.15
IND105731,Ishita Ramesh,F,55,Divorced,Tamil Nadu,Coimbatore,504682,XXXX-XXXX-6330,Unemployed,1534538.85,19.566527987542514,none,2,high,non-veg,0.0,0.0,1,,family_floater,2000000,2018-10-08,2020-03-27,Biswas and Sons Hospital,private_corporate,semi-private,0,5,no,bancassurance,"120,177",14895.260692256057,7739.499201155962,3189.4246471945557,1849.4901845712563,16564.110946581062,121208.36
IND103303,Barkha Bir,male,47,married,Delhi,New Delhi,204726,XXXX-XXXX-5325,Student,2265065.29,30.62761655451218,none,5,moderate,vegan,1.0,0.0,0,4.082619952054347,individual,500000,2020-10-26,2021-10-05,Varma-Buch Hospital,private_corporate,semi-private,0,5,yes,agent,159654.64,15045.389461014855,8620.827031801049,7229.537912686767,6560.118054889664,14229.73501249171,155301.46
IND107717,Farhan Raju,Female,34,Divorced,Karnataka,Mysuru,837273,XXXX-XXXX-4425,Salaried,896624.61,36.75864149545209,none,0,high,eggetarian,0.0,0.0,1,3.028565604617328,family_floater,2000000,2018-06-08,2022-02-28,Chopra Group Hospital,private_corporate,semi-private,1,5,yes,agent,147781.51,19044.210294599914,9609.79644388581,11355.369906772106,5432.174991273962,9254.016403689548,"₹150,394"
IND105736,Finn Dugal,female,53,married,Delhi,New Delhi,626943,754608735837,Unemployed,399617.12,26.42249886863823,both,0,low,vegan,0.0,0.0,1,7.06580644492858,family_floater,1000000,2023-04-03,2023-07-07,Yadav-Borde Hospital,private_corporate,semi-private,0,6,yes,agent,"₹145,313",9787.003399166393,14299.680346878482,9710.037082848077,5153.971230655957,28093.67069753743,126442.27
IND104243,Hiral Gupta,male,38,Widowed,Karnataka,Bengaluru,953939,XXXX-XXXX-9187,Unemployed,5.5 LPA,29.607814268356762,none,5,low,non-veg,0.0,0.0,1,5.372997019544146,senior_citizen,2000000,2021-12-08,2022-12-23,Pradhan Ltd Hospital,private_corporate,semi-private,1,1,yes,bancassurance,71120.49,4917.604195722343,7090.458299264229,2707.0626987413307,3394.074988021836,7986.263287811217,69041.15
IND105040,Laksh Lala,F,30,Single,West Bengal,Kolkata,735996,XXXX-XXXX-8484,Student,699392.71,15.891987482708641,smoking,6,moderate,vegan,0.0,0.0,1,4.4342785748392854,individual,1000000,2020-05-11,2024-07-19,Rege-Lala Hospital,private_corporate,general,0,2,yes,bancassurance,84421.14,10803.276877313358,7134.270930314313,4073.1151991681377,2080.060082785636,15034.27221085266,81171.24
IND101271,Zansi Ramachandran,Male,37,Single,Uttar Pradesh,Lucknow,293020,895465553249,Student,1139573.73,23.263324176678772,none,2,high,vegan,0.0,0.0,0,9.012475999382733,senior_citizen,300000,2018-09-08,2023-04-06,Sha PLC Hospital,private_corporate,semi-private,0,1,yes,online,73045.91,6901.294732314424,7139.035628747353,3573.5961683928167,3206.212104048857,11276.141089661662,69030.3
IND103715,Gautam Tata,female,33,Widowed,Karnataka,Mysuru,802170,XXXX-XXXX-9056,Salaried,1143707.24,28.062264644553263,none,2,low,non-veg,0.0,1.0,0,1.6773437522686678,individual,2000000,2022-04-29,2023-11-13,"Subramanian, Srinivasan and Dyal Hospital",private_corporate,general,0,4,no,bancassurance,118627.29,11466.09728278006,10375.101863636992,6144.054340573313,5140.2449690752865,22825.222228934028,"106,359"
IND100113,Yashoda Chada,female,39,Divorced,Maharashtra,Nagpur,425903,XXXX-XXXX-1494,Student,816672.74,,none,6,low,eggetarian,0.0,0.0,0,6.830624043236588,senior_citizen,500000,2020-05-01,2025-07-27,"Memon, Bandi and Luthra Hospital",private_corporate,private,1,3,no,agent,138452.5,8102.4625723637855,10203.605507292345,5490.404225846548,5734.75279873377,16160.919594569366,129372.5
IND101175,Dayita Kale,F,42,Married,Uttar Pradesh,Kanpur,189170,XXXX-XXXX-2663,Unemployed,486275.01,19.807392634397807,none,0,high,veg,0.0,0.0,0,4.853516096325409,senior_citizen,300000,2022-06-28,2027-04-14,"Chacko, Goyal and Mand Hospital",private_small,private,1,4,yes,aggregator,71469.1,7556.359447859417,7244.4380548696145,1623.0681765902573,1970.7207725718763,4921.694610184545,"₹77,754"
IND105028,Idika Mitra,F,49,Single,Maharashtra,Pune,555342,832246687668,Salaried,685625.92,29.20796134798739,chewing,0,moderate,non-veg,0.0,1.0,0,5.1003819209346055,individual,1000000,2023-01-02,2027-10-17,Bahl-Seth Hospital,private_corporate,deluxe,1,4,no,agent,159321.29,17195.815622345515,11011.647708565033,12392.304500503384,7788.8155439985285,28169.793420898648,139177.84
IND106327,Frado Savant,M,18,Divorced,Tamil Nadu,Chennai,473470,XXXX-XXXX-6872,Student,1170259.11,26.663081916822428,none,2,low,veg,1.0,0.0,0,5.873559501705722,senior_citizen,5000000,2021-11-04,2024-01-30,"Chaudhuri, Shetty and Kurian Hospital",private_corporate,semi-private,1,4,yes,online,155423.23,12753.70612943986,7876.521717034516,8542.435704990348,2900.9411410022362,17767.09804238202,146842.99
IND106363,Ladli Sethi,male,48,Single,West Bengal,Kolkata,737528,XXXX-XXXX-9159,Unemployed,454297.41,29.472246915243545,smoking,5,moderate,veg,0.0,1.0,0,2.802407257002465,individual,5000000,2020-06-25,2024-10-29,Dhawan-Arora Hospital,private_small,semi-private,2,5,yes,aggregator,"167,298",10797.653515626347,14373.277497394649,9341.800408296931,4323.490699539604,15606.496848841465,163196.84
IND100954,Neel Joshi,Female,42,Single,Uttar Pradesh,Noida,191468,XXXX-XXXX-6160,Business,977622.89,25.971151417863652,none,3,low,vegan,0.0,0.0,0,4.703623878555598,individual,5000000,2021-10-13,2023-08-13,Bhavsar Inc Hospital,private_small,deluxe,0,2,no,aggregator,"₹65,636",3579.3743896447554,5064.256626959962,4076.291562475832,3018.7981548641546,8631.83264122974,58552.93
IND103483,Frederick Narula,F,68,Divorced,Delhi,New Delhi,436276,XXXX-XXXX-3699,Retired,1152278.23,20.927847945162192,none,2,moderate,eggetarian,0.0,0.0,0,2.170015825896986,individual,1000000,2021-10-22,2026-12-22,"Sodhi, Nath and Chaudhary Hospital",private_small,private,0,2,yes,bancassurance,62197.94,4812.827434570476,7282.063818125266,4309.1037088286785,2293.1255496067056,6372.906502930548,61317.7
IND106434,Samesh Sama,Male,45,married,Maharashtra,Nagpur,905206,XXXX-XXXX-1656,Salaried,2200519.19,21.884454755832163,chewing,2,moderate,non-veg,1.0,1.0,0,6.38168391445725,individual,5000000,2020-03-07,2020-09-11,"Sha, Bail and Nayak Hospital",private_small,semi-private,0,2,yes,online,85105.96,9314.944062018356,5978.418731710261,5595.014110243171,3911.4128274655477,12361.619801879042,78531.28
IND107412,Pushti Bhakta,M,18,married,Tamil Nadu,Chennai,705489,XXXX-XXXX-4129,Salaried,722338.01,28.877204130430197,smoking,2,moderate,veg,0.0,0.0,0,,individual,1000000,2023-01-31,2024-12-06,Kara PLC Hospital,private_corporate,private,0,2,yes,aggregator,91491.26,9929.083923844773,5323.915553056333,4410.563493458933,1235.6061563947808,8543.70023957701,92554.39
IND101479,Gautami Dayal,Male,53,Married,Delhi,New Delhi,415619,XXXX-XXXX-2332,Self-employed,845627.78,,chewing,4,high,veg,0.0,0.0,1,3.7578449223178385,family_floater,300000,2021-04-02,2026-06-28,"Oommen, Narain and Shah Hospital",private_small,general,2,6,no,aggregator,139165.72,14727.112334624393,8838.540647633292,4803.991681568996,3293.28245502704,7674.217610008465,146959.88
IND105998,Hemang Sawhney,female,26,Single,Delhi,New Delhi,639685,XXXX-XXXX-2958,Retired,534514.56,28.854025889514975,smoking,2,moderate,veg,1.0,0.0,0,1.9966999350947323,family_floater,500000,2022-05-28,2024-05-18,Hari Group Hospital,private_small,private,2,6,no,online,219079.95,13800.028639215738,15984.266827892052,16562.252118504563,2863.8439867403818,14450.563418552229,214987.59
IND105732,Tarak Arya,Female,40,Married,West Bengal,Kolkata,472843,XXXX-XXXX-9362,Salaried,643712.39,28.79738418402181,none,0,moderate,veg,0.0,1.0,0,4.137996647433948,individual,5000000,2022-04-17,2023-05-06,Sura LLC Hospital,private_small,private,1,5,no,online,167787.54,11876.76725960626,10874.13893538664,8289.183472716044,4174.686887174242,22745.227754175707,155329.35
IND107760,Kevin Varkey,female,64,Married,West Bengal,Kolkata,405859,XXXX-XXXX-6675,Unemployed,1615643.49,35.49569395061759,none,4,moderate,veg,0.0,0.0,1,,individual,1000000,2018-02-25,2019-11-09,Oommen Group Hospital,private_small,deluxe,3,6,yes,bancassurance,168055.57,16793.04871783178,9622.833789435717,8044.584723574736,7387.575345150861,31086.766825506722,147952.53
IND100692,Theodore Chanda,male,45,Widowed,Tamil Nadu,Coimbatore,943430,XXXX-XXXX-2168,Unemployed,343413.92,27.15990164534005,none,3,high,veg,0.0,0.0,0,2.202660701852184,family_floater,2000000,2021-06-09,2025-10-24,Rao-Nayar Hospital,govt,private,2,4,no,agent,70873.97,7701.5728989244335,4840.157673226694,4335.867919881559,2969.1615415511155,12933.213982736197,"₹63,177"
IND105399,Barkha Virk,Female,19,Divorced,Delhi,New Delhi,775918,XXXX-XXXX-8801,Retired,422009.59,15.0,smoking,7,moderate,vegan,0.0,0.0,0,3.999241740942188,individual,1000000,2021-06-17,2026-02-20,Roy-Thaman Hospital,govt,semi-private,2,9,no,online,158119.48,18685.76842897278,18047.75654417553,9839.70575243414,3997.0763651899983,21826.403360659995,159189.82
IND104373,Yug Pandya,female,37,Widowed,West Bengal,Kolkata,939153,XXXX-XXXX-8755,Self-employed,903840.28,29.25220213453287,none,1,moderate,vegan,0.0,0.0,0,5.265337779221934,senior_citizen,300000,2021-04-12,2021-11-14,"Luthra, Choudhry and Borde Hospital",private_corporate,general,2,5,yes,agent,"₹194,038",10695.730441788664,14682.388015202347,9436.55288526903,6442.666323736824,33239.52280139131,170297.67
IND100189,Nachiket Chaudhari,male,50,Widowed,Tamil Nadu,Coimbatore,681636,576013137437,Student,705437.58,18.39653220597603,none,3,low,vegan,0.0,0.0,1,2.870909856617187,family_floater,5000000,2022-10-13,2026-02-12,Vasa-Sood Hospital,private_corporate,semi-private,0,7,no,online,"139,434",11376.86280652116,12949.63659606124,5899.943234881055,2304.892990035323,9526.461624186984,146029.65
IND102034,Pallavi Loke,F,58,Single,Uttar Pradesh,Noida,894464,XXXX-XXXX-1858,Student,954500.6,25.10163478141785,smoking,1,low,veg,0.0,0.0,1,3.916639258135449,senior_citizen,2000000,2022-07-28,2026-04-18,Modi Inc Hospital,private_corporate,private,1,5,yes,agent,155873.17,16872.730518204084,15524.476515011162,10973.42523155759,3775.526762502064,16577.438080055166,156943.98
IND100662,Sai Bala,Male,20,Married,Uttar Pradesh,Noida,601515,XXXX-XXXX-1110,Student,,23.735876847859394,smoking,3,moderate,eggetarian,0.0,0.0,1,8.230319151141824,family_floater,300000,2022-08-30,2024-11-12,Narayan-Vala Hospital,private_corporate,general,0,4,yes,online,122115.22,6849.44566216873,13800.76749556913,2890.5033079565696,3657.1358590508994,21131.187438512035,115086.61
IND100572,Max Chacko,F,42,Single,Tamil Nadu,Coimbatore,453401,932872717114,Salaried,1105883.3,29.862370060135245,none,2,low,vegan,0.0,0.0,0,6.786173885875696,family_floater,300000,2020-01-21,2023-01-04,"Bumb, Srivastava and Wali Hospital",private_small,semi-private,1,1,yes,online,28912.57,2501.1616208503033,1919.1887883752254,1941.7651051789708,1266.791921979307,4967.5103778841485,25156.85
IND102412,Tara Nigam,F,56,Married,Delhi,New Delhi,858510,XXXX-XXXX-3747,Retired,669572.28,20.8821456991449,none,3,moderate,non-veg,0.0,0.0,1,2.8094447348099383,individual,2000000,2022-01-10,2022-11-07,Kaul-Kaul Hospital,private_small,semi-private,0,5,yes,bancassurance,77618.55,7275.657707764429,5932.407689913965,2275.761450172636,2399.9704850148523,13644.708874685708,72506.17
IND100964,Balvan Jaggi,male,45,Single,Maharashtra,Nagpur,855781,XXXX-XXXX-9743,Business,572341.38,23.59358888809098,smoking,3,moderate,vegan,0.0,1.0,0,4.3575617130674065,individual,500000,2018-06-23,2022-04-20,"Mahal, Suresh and Kale Hospital",private_corporate,general,2,6,yes,online,"₹222,114",16643.59210339796,16254.687343778298,16312.350186553214,8155.598412640664,38392.48753923032,192151.97
IND101847,Rajata Morar,female,57,Single,Maharashtra,Nagpur,485570,894088408712,Business,893948.18,29.397263360759045,none,3,high,veg,0.0,,0,4.144537805342534,individual,300000,2018-07-01,2021-11-18,Chokshi-Tandon Hospital,private_corporate,general,1,7,yes,agent,"147,244",7768.100854311484,11773.547441756858,11112.79073527835,5917.593596460895,24116.145159559725,125638.85
IND101316,Charles Kota,Female,29,Widowed,West Bengal,Kolkata,723789,XXXX-XXXX-8644,Unemployed,167574.91,32.338252204030894,chewing,4,high,eggetarian,0.0,0.0,1,5.936006000876924,individual,5000000,2021-10-13,2026-02-20,Kadakia-Bhagat Hospital,govt,deluxe,0,2,yes,agent,36500.6,2608.011192658436,2707.897735884194,2142.722356200848,1078.3591389822113,4057.8864505496063,34537.54
IND104160,Krishna Kuruvilla,Female,51,Single,West Bengal,Kolkata,890897,XXXX-XXXX-5869,Unemployed,782595.51,,smoking,2,moderate,vegan,1.0,1.0,0,4.601016500420278,senior_citizen,2000000,2021-06-26,2021-12-28,Chadha-Amble Hospital,private_corporate,private,4,7,yes,bancassurance,343265.76,42722.7922268937,38078.11831711757,9630.527232328825,12638.84206086741,23142.40441731246,378654.9
IND101410,Dev Dutta,F,67,married,West Bengal,Kolkata,546603,XXXX-XXXX-8234,Self-employed,427019.46,19.91534746519929,none,5,high,non-veg,1.0,0.0,0,2.5110344595298484,senior_citizen,2000000,2020-12-12,2023-12-15,Tiwari-Chaudhary Hospital,private_corporate,private,2,5,yes,online,162917.59,18421.722034578528,12703.478200536036,8204.367597294397,5676.414976084958,10011.372219162922,170150.63
